title,link
Apache.JSPWiki.AJAXPreview.jsp.Reflected.XSS,https://www.fortiguard.com/encyclopedia/ips/52153
DNSteal.Data.Exfiltration,https://www.fortiguard.com/encyclopedia/ips/52155
NETGEAR.WNAP210v2.CVE-2022-41753.XSS,https://www.fortiguard.com/encyclopedia/ips/52161
NETGEAR.WNAP210v2.CVE-2022-41755.CSRF,https://www.fortiguard.com/encyclopedia/ips/52162
NETGEAR.WNAP210v2.Multiple.XSS,https://www.fortiguard.com/encyclopedia/ips/52160
jQuery-UI.Datepicker.altField.XSS,https://www.fortiguard.com/encyclopedia/ips/52154
Apache.Tomcat.Form.Authentication.Example.XSS,https://www.fortiguard.com/encyclopedia/ips/52150
SolarWinds.Orion.API.CustomizeView.ASPX.XSS,https://www.fortiguard.com/encyclopedia/ips/52111
Antak.Web.Shell,https://www.fortiguard.com/encyclopedia/ips/52140
Jenkins.Plot.Plugin.Stored.XSS,https://www.fortiguard.com/encyclopedia/ips/52142
Adobe.Commerce.Open.Source.Shipping.Policy.XSS,https://www.fortiguard.com/encyclopedia/ips/52129
Apache.JSPWiki.XHRHtml2Markup.jsp.Reflected.XSS,https://www.fortiguard.com/encyclopedia/ips/52127
Google.Chrome.V8.TypedArray.Handling.Out-of-Bounds.Read,https://www.fortiguard.com/encyclopedia/ips/52137
MISP.Galaxy.Cluster.Relationships.Stored.XSS,https://www.fortiguard.com/encyclopedia/ips/52052
MS.Windows.CVE-2021-34444.DNS.Server.DoS,https://www.fortiguard.com/encyclopedia/ips/52100
OpenEMR.fee_sheet_options_ajax.php.Reflected.XSS,https://www.fortiguard.com/encyclopedia/ips/52117
EyesOfNetwork.add_modify_user.php.user_name.XSS,https://www.fortiguard.com/encyclopedia/ips/52079
MS.Windows.Camera.Codec.WindowsCodecsRaw.Information.Disclosure,https://www.fortiguard.com/encyclopedia/ips/52085
WWBN.AVideo.image403.XSS,https://www.fortiguard.com/encyclopedia/ips/52092
WordPress.Plugin.Image.Hover.Effects.Ultimate.ImageInfo.XSS,https://www.fortiguard.com/encyclopedia/ips/52078
FFmpeg.m3u8.File.EXTINF.Duration.Use.After.Free,https://www.fortiguard.com/encyclopedia/ips/52058
WordPress.Plugin.Visual.Composer.Website.Builder.TextEditor.XSS,https://www.fortiguard.com/encyclopedia/ips/52074
Atlassian.Jira.Server.and.Data.Center.planUrl.Reflected.XSS,https://www.fortiguard.com/encyclopedia/ips/52050
Adobe.InDesign.CVE-2022-28854.Memory.Leak,https://www.fortiguard.com/encyclopedia/ips/52037
Adobe.InDesign.CVE-2022-28855.Memory.Leak,https://www.fortiguard.com/encyclopedia/ips/52036
Adobe.InDesign.CVE-2022-28856.Memory.Leak,https://www.fortiguard.com/encyclopedia/ips/52035
Adobe.InDesign.CVE-2022-28857.Memory.Leak,https://www.fortiguard.com/encyclopedia/ips/52034
Adobe.InDesign.CVE-2022-30671.Memory.Leak,https://www.fortiguard.com/encyclopedia/ips/52033
Adobe.InDesign.CVE-2022-30672.Memory.Leak,https://www.fortiguard.com/encyclopedia/ips/52032
Adobe.InDesign.CVE-2022-30673.Memory.Leak,https://www.fortiguard.com/encyclopedia/ips/52030
Adobe.InDesign.CVE-2022-30674.Memory.Leak,https://www.fortiguard.com/encyclopedia/ips/52027
Adobe.InDesign.CVE-2022-30675.Memory.Leak,https://www.fortiguard.com/encyclopedia/ips/52029
Adobe.InDesign.CVE-2022-30676.Memory.Leak,https://www.fortiguard.com/encyclopedia/ips/52028
MISP.API.galaxy.cluster.Stored.XSS,https://www.fortiguard.com/encyclopedia/ips/52021
WordPress.Plugin.Beaver.Builder.Image.Caption.XSS,https://www.fortiguard.com/encyclopedia/ips/52015
WordPress.Plugin.Beaver.Builder.TextEditor.ImgTag.XSS,https://www.fortiguard.com/encyclopedia/ips/52016
WordPress.Plugin.Beaver.Builder.TextEditor.RawText.XSS,https://www.fortiguard.com/encyclopedia/ips/52017
WordPress.Plugin.Beaver.Builder.TextEditor.URL.XSS,https://www.fortiguard.com/encyclopedia/ips/52018
WordPress.Plugin.WP.Users.Exporter.CSV.Injection,https://www.fortiguard.com/encyclopedia/ips/52009
Apple.macOS.SMBX.SMB.server.Information.Disclosure,https://www.fortiguard.com/encyclopedia/ips/51998
MS.Windows.Kernel.CVE-2021-1656.Information.Disclosure,https://www.fortiguard.com/encyclopedia/ips/51997
Sierra.Wireless.AirLink.ES450.Load.CGI.Information.Disclosure,https://www.fortiguard.com/encyclopedia/ips/51992
MS.Windows.Kernel.CVE-2021-1699.Information.Disclosure,https://www.fortiguard.com/encyclopedia/ips/51977
Rockwell.Automation.ISaGRAF.Workbench.7z.File.Path.Traversal,https://www.fortiguard.com/encyclopedia/ips/51980
Grafana.Labs.Grafana.Unified.Alerting.Stored.XSS,https://www.fortiguard.com/encyclopedia/ips/51975
Advantech.iView.exportInventoryTable.sort.SQL.Injection,https://www.fortiguard.com/encyclopedia/ips/51950
GitLab.CE.EE.Project.Settings.XSS,https://www.fortiguard.com/encyclopedia/ips/51931
Jenkins.GitLab.Plugin.Stored.XSS,https://www.fortiguard.com/encyclopedia/ips/51921
Cisco.RV340.Devices.CVE-2020-3451.Remote.Code.Execution,https://www.fortiguard.com/encyclopedia/ips/51902
Atlassian.Jira.Server.and.Data.Center.Mobile.Plugin.CSRF,https://www.fortiguard.com/encyclopedia/ips/51877
Google.Chrome.V8.CVE-2020-6426.Remote.Code.Execution,https://www.fortiguard.com/encyclopedia/ips/51879
Jenkins.JUnit.Plugin.Stored.XSS,https://www.fortiguard.com/encyclopedia/ips/51815
MS.Windows.Server.iSCSI.Target.DoS,https://www.fortiguard.com/encyclopedia/ips/51838
Google.Chrome.SQLite.CVE-2019-13750.Security.Bypass,https://www.fortiguard.com/encyclopedia/ips/51791
Sophos.Firewall.User.Portal.and.Webadmin.Authentication.Bypass,https://www.fortiguard.com/encyclopedia/ips/51789
Google.Chrome.WebSQL.Remote.Code.Execution,https://www.fortiguard.com/encyclopedia/ips/51760
Jenkins.Rundeck.Plugin.Stored.XSS,https://www.fortiguard.com/encyclopedia/ips/51783
Rustici.Software.SCORM.Engine.loadCode.XSS,https://www.fortiguard.com/encyclopedia/ips/51782
WordPress.XML2array.WAVE.File.XXE,https://www.fortiguard.com/encyclopedia/ips/51757
Zabbix.Server.setup.php.Authentication.Bypass,https://www.fortiguard.com/encyclopedia/ips/51758
Adobe.Illustrator.CVE-2022-30666.Out-of-Bounds.Read,https://www.fortiguard.com/encyclopedia/ips/51710
Adobe.Illustrator.CVE-2022-30667.Out-of-Bounds.Read,https://www.fortiguard.com/encyclopedia/ips/51709
Adobe.Illustrator.CVE-2022-30668.Out-of-Bounds.Read,https://www.fortiguard.com/encyclopedia/ips/51708
Adobe.Illustrator.CVE-2022-30669.Out-of-Bounds.Read,https://www.fortiguard.com/encyclopedia/ips/51707
WordPress.Popup.Maker.Plugin.Popup.Settings.Stored.XSS,https://www.fortiguard.com/encyclopedia/ips/51665
GitLab.CE.EE.Notes.Stored.XSS,https://www.fortiguard.com/encyclopedia/ips/51669
ABB.IDAL.FTP.Server.Buffer.Overflow,https://www.fortiguard.com/encyclopedia/ips/51367
Aruba.Instant.Authenticated.Reflected.XSS,https://www.fortiguard.com/encyclopedia/ips/51370
Aruba.Instant.Unauthenticated.Arbitrary.File.Read,https://www.fortiguard.com/encyclopedia/ips/51378
Aruba.Instant.backup.Arbitrary.File.Write,https://www.fortiguard.com/encyclopedia/ips/51350
Aruba.Instant.cp-upload.Arbitrary.File.Write,https://www.fortiguard.com/encyclopedia/ips/51349
WordPress.Visual.Form.Builder.Plugin.Information.Disclosure,https://www.fortiguard.com/encyclopedia/ips/51659
WordPress.Visual.Form.Builder.Plugin.Trash.CSRF,https://www.fortiguard.com/encyclopedia/ips/51658
WordPress.Gallery.Bank.Plugin.GalleryDesc.Stored.XSS,https://www.fortiguard.com/encyclopedia/ips/51654
WordPress.Gallery.Bank.Plugin.ImgTitle.Stored.XSS,https://www.fortiguard.com/encyclopedia/ips/51655
Apache.Druid.Loaddata.Arbitrary.File.Read,https://www.fortiguard.com/encyclopedia/ips/51650
ManageEngine.Desktop.Central.Password.Privilege.Elevation,https://www.fortiguard.com/encyclopedia/ips/51651
GitLab.CE.EE.Milestone.References.XSS,https://www.fortiguard.com/encyclopedia/ips/51586
MS.Windows.DNS.Server.DNS.Update.DoS,https://www.fortiguard.com/encyclopedia/ips/51579
Zammad.JSON.File.CVE-2021-35298.XSS,https://www.fortiguard.com/encyclopedia/ips/51580
WordPress.All-in-One.WP.Migration.Plugin.Path.Traversal,https://www.fortiguard.com/encyclopedia/ips/51560
MS.Windows.NFS.ONCRPC.XDR.Driver.Information.Disclosure,https://www.fortiguard.com/encyclopedia/ips/51552
Jenkins.Credentials.Plugin.Stored.XSS,https://www.fortiguard.com/encyclopedia/ips/51522
OpenEMR.Rules.controller.php.fld_title.Stored.XSS,https://www.fortiguard.com/encyclopedia/ips/51519
Openstack.noVNC.proxy.Open.Redirect,https://www.fortiguard.com/encyclopedia/ips/51518
REDCap.Missing.Data.Code.Stored.XSS,https://www.fortiguard.com/encyclopedia/ips/51489
WordPress.Modern.Events.Calendar.Lite.Plugin.Stored.XSS,https://www.fortiguard.com/encyclopedia/ips/51479
Delta.Electronics.DIALink.events.Stored.XSS,https://www.fortiguard.com/encyclopedia/ips/51500
Razer.Sila.ubus.API.Remote.Code.Execution,https://www.fortiguard.com/encyclopedia/ips/51488
Telesquare.TLR-2855KS6.File.Modification,https://www.fortiguard.com/encyclopedia/ips/51475
ICT.Protege.GX.WX.Stored.XSS,https://www.fortiguard.com/encyclopedia/ips/51473
OpenEMR.C_DocumentCategory.class.php.Stored.XSS,https://www.fortiguard.com/encyclopedia/ips/51474
NginxProxyManager.Proxy.Host.Stored.XSS,https://www.fortiguard.com/encyclopedia/ips/51470
OpenEMR.new_comprehensive_save.php.Stored.XSS,https://www.fortiguard.com/encyclopedia/ips/51455
Autodesk.Design.Review.CVE-2021-40167.Memory.Corruption,https://www.fortiguard.com/encyclopedia/ips/51382
Autodesk.Design.Review.CVE-2022-27526.Memory.Corruption,https://www.fortiguard.com/encyclopedia/ips/51383
MyBB.Admin.Control.Panel.Code.Injection,https://www.fortiguard.com/encyclopedia/ips/51373
Spring.Framework.CVE-2022-22950.DoS,https://www.fortiguard.com/encyclopedia/ips/51372
Pimcore.Title.Field.Stored.XSS,https://www.fortiguard.com/encyclopedia/ips/51369
Pimcore.Key.Field.Stored.XSS,https://www.fortiguard.com/encyclopedia/ips/51343
Rockwell.FactoryTalk.RSLinxNG.DoS,https://www.fortiguard.com/encyclopedia/ips/51327
Aruba.Instant.Arbitrary.File.and.Directory.Command.Injection,https://www.fortiguard.com/encyclopedia/ips/51313
Siemens.Desigo.PX.Web.Remote.DoS,https://www.fortiguard.com/encyclopedia/ips/51316
WordPress.Email.Template.Designer.Plugin.Authentication.Bypass,https://www.fortiguard.com/encyclopedia/ips/51302
Apache.Kylin.REST.API.Admin.Config.Information.Disclosure,https://www.fortiguard.com/encyclopedia/ips/51265
WordPress.Download.Monitor.Plugin.post_title.Stored.XSS,https://www.fortiguard.com/encyclopedia/ips/51263
Schneider.Electric.IGSS.dc.exe.opcode.101.Heap.Buffer.Overflow,https://www.fortiguard.com/encyclopedia/ips/51254
phpGACL.assign_group.php.Reflected.XSS,https://www.fortiguard.com/encyclopedia/ips/51258
WordPress.Contact.Form.Entries.Plugin.Stored.XSS,https://www.fortiguard.com/encyclopedia/ips/51242
Grafana.Labs.Grafana.CVE-2022-21703.CSRF,https://www.fortiguard.com/encyclopedia/ips/51202
MS.Windows.TCP.FIN.Window.Size.DoS,https://www.fortiguard.com/encyclopedia/ips/51206
Google.Chrome.Animation.CVE-2021-30582.Information.Disclosure,https://www.fortiguard.com/encyclopedia/ips/51194
Delta.Electronics.DIALink.schedule.Stored.XSS,https://www.fortiguard.com/encyclopedia/ips/51198
Atlassian.Jira.Server.and.Data.Center.Issue.Collector.XSS,https://www.fortiguard.com/encyclopedia/ips/51188
ManageEngine.ServiceDesk.Plus.CVE-2021-46065.Stored.XSS,https://www.fortiguard.com/encyclopedia/ips/51192
Oracle.MySQL.Cluster.Management.API.Stack.Buffer.Overflow,https://www.fortiguard.com/encyclopedia/ips/51176
Google.Chrome.Autofill.CVE-2021-21177.Information.Disclosure,https://www.fortiguard.com/encyclopedia/ips/51171
Google.Chrome.Autofill.Security.UI.Spoofing,https://www.fortiguard.com/encyclopedia/ips/51156
Jenkins.Matrix.Project.Plugin.Stored.XSS,https://www.fortiguard.com/encyclopedia/ips/51173
Google.Chrome.CSP.Security.Feature.Bypass,https://www.fortiguard.com/encyclopedia/ips/51149
Jenkins.Badge.Plugin.Stored.XSS,https://www.fortiguard.com/encyclopedia/ips/51157
WordPress.Core.Post.Slug.Stored.XSS,https://www.fortiguard.com/encyclopedia/ips/51158
Grafana.Labs.Grafana.hs.pluginMarkdown.Path.Traversal,https://www.fortiguard.com/encyclopedia/ips/51144
Lighttpd.mod_extforward.Plugin.mod_extforward_Forwarded.DoS,https://www.fortiguard.com/encyclopedia/ips/51145
Delta.Electronics.DIAEnergie.HandlerEnergyType.XSS,https://www.fortiguard.com/encyclopedia/ips/51140
Apache.Subversion.mod_authz_svn.DoS,https://www.fortiguard.com/encyclopedia/ips/51131
Oracle.MySQL.InnoDB.Memcached.Plugin.GET.Buffer.Overflow,https://www.fortiguard.com/encyclopedia/ips/51132
Delta.Electronics.DIAEnergie.hierarchyHandler.XSS,https://www.fortiguard.com/encyclopedia/ips/51125
Oracle.MySQL.InnoDB.Memcached.Plugin.Integer.Underflow,https://www.fortiguard.com/encyclopedia/ips/51120
Apache.Log4j.Error.Log.Configuration.File.Remote.Code.Execution,https://www.fortiguard.com/encyclopedia/ips/51060
Adobe.Illustrator.CVE-2022-23190.Memory.Corruption,https://www.fortiguard.com/encyclopedia/ips/51035
Adobe.Illustrator.CVE-2022-23191.Memory.Corruption,https://www.fortiguard.com/encyclopedia/ips/51036
Adobe.Illustrator.CVE-2022-23192.Memory.Corruption,https://www.fortiguard.com/encyclopedia/ips/51032
Adobe.Illustrator.CVE-2022-23193.Memory.Corruption,https://www.fortiguard.com/encyclopedia/ips/51037
Adobe.Illustrator.CVE-2022-23194.Memory.Corruption,https://www.fortiguard.com/encyclopedia/ips/51034
Adobe.Illustrator.CVE-2022-23195.Memory.Corruption,https://www.fortiguard.com/encyclopedia/ips/51033
Adobe.Photoshop.CVE-2021-43020.Memory.Leak,https://www.fortiguard.com/encyclopedia/ips/51038
Adobe.Photoshop.CVE-2022-24090.Memory.Leak,https://www.fortiguard.com/encyclopedia/ips/51039
